id,date,time,name,size,type,price,day_name
14115,2015-04-12,18:35,veggie_veg,S,veggie,12.0,Sunday
14116,2015-04-12,18:43,pepperoni,S,classic,9.75,Sunday
14117,2015-04-12,18:43,peppr_salami,L,supreme,20.75,Sunday
14118,2015-04-12,18:43,pepperoni,S,classic,9.75,Sunday
14119,2015-04-12,18:43,soppressata,L,supreme,20.75,Sunday
14120,2015-04-12,18:58,classic_dlx,M,classic,16.0,Sunday
14121,2015-04-12,18:58,spicy_ital,M,supreme,16.5,Sunday
14122,2015-04-12,19:07,four_cheese,M,veggie,14.75,Sunday
14123,2015-04-12,19:07,spinach_fet,S,veggie,12.0,Sunday
14124,2015-04-12,19:25,peppr_salami,L,supreme,20.75,Sunday
14125,2015-04-12,19:25,five_cheese,L,veggie,18.5,Sunday
14126,2015-04-12,19:29,mexicana,M,veggie,16.0,Sunday
14127,2015-04-12,19:40,mexicana,M,veggie,16.0,Sunday
14128,2015-04-12,19:51,classic_dlx,M,classic,16.0,Sunday
14129,2015-04-12,19:51,thai_ckn,M,chicken,16.75,Sunday
14130,2015-04-12,19:51,pepperoni,L,classic,15.25,Sunday
14131,2015-04-12,19:51,four_cheese,L,veggie,17.95,Sunday
14132,2015-04-12,20:16,ital_veggie,M,veggie,16.75,Sunday
14133,2015-04-12,20:16,green_garden,S,veggie,12.0,Sunday
14134,2015-04-12,20:50,spicy_ital,M,supreme,16.5,Sunday
14135,2015-04-12,20:57,bbq_ckn,L,chicken,20.75,Sunday
14136,2015-04-12,20:57,veggie_veg,M,veggie,16.0,Sunday
14137,2015-04-12,20:57,bbq_ckn,M,chicken,16.75,Sunday
14138,2015-04-12,21:42,five_cheese,L,veggie,18.5,Sunday
14139,2015-04-12,21:51,thai_ckn,L,chicken,20.75,Sunday
14140,2015-04-12,22:09,ital_supr,M,supreme,16.5,Sunday
14141,2015-04-12,22:14,mediterraneo,S,veggie,12.0,Sunday
14142,2015-04-12,22:14,ital_supr,L,supreme,20.75,Sunday
14143,2015-04-12,22:14,the_greek,L,classic,20.5,Sunday
14144,2015-04-12,22:16,classic_dlx,M,classic,16.0,Sunday
14145,2015-04-12,22:16,classic_dlx,M,classic,16.0,Sunday
14146,2015-04-12,22:17,soppressata,S,supreme,12.5,Sunday
14147,2015-04-12,22:17,ckn_pesto,L,chicken,20.75,Sunday
14148,2015-04-12,22:17,ital_supr,L,supreme,20.75,Sunday
14149,2015-04-12,22:17,spin_pesto,M,veggie,16.5,Sunday
14150,2015-04-13,11:38,pep_msh_pep,M,classic,14.5,Monday
14151,2015-04-13,11:38,thai_ckn,S,chicken,12.75,Monday
14152,2015-04-13,11:44,spicy_ital,L,supreme,20.75,Monday
14153,2015-04-13,11:44,bbq_ckn,L,chicken,20.75,Monday
14154,2015-04-13,11:44,green_garden,S,veggie,12.0,Monday
14155,2015-04-13,11:44,pepperoni,S,classic,9.75,Monday
14156,2015-04-13,11:46,napolitana,L,classic,20.5,Monday
14157,2015-04-13,11:46,cali_ckn,M,chicken,16.75,Monday
14158,2015-04-13,11:46,hawaiian,L,classic,16.5,Monday
14159,2015-04-13,11:46,hawaiian,S,classic,10.5,Monday
14160,2015-04-13,11:46,ckn_alfredo,L,chicken,20.75,Monday
14161,2015-04-13,11:46,thai_ckn,M,chicken,16.75,Monday
14162,2015-04-13,11:46,cali_ckn,L,chicken,20.75,Monday
14163,2015-04-13,11:46,cali_ckn,L,chicken,20.75,Monday
14164,2015-04-13,11:46,napolitana,S,classic,12.0,Monday
14165,2015-04-13,11:54,thai_ckn,L,chicken,20.75,Monday
14166,2015-04-13,11:56,pep_msh_pep,S,classic,11.0,Monday
14167,2015-04-13,12:00,ckn_pesto,M,chicken,16.75,Monday
14168,2015-04-13,12:18,thai_ckn,M,chicken,16.75,Monday
14169,2015-04-13,12:20,thai_ckn,M,chicken,16.75,Monday
14170,2015-04-13,12:24,mexicana,L,veggie,20.25,Monday
14171,2015-04-13,12:24,spicy_ital,L,supreme,20.75,Monday
14172,2015-04-13,12:24,peppr_salami,L,supreme,20.75,Monday
14173,2015-04-13,12:24,spicy_ital,M,supreme,16.5,Monday
14174,2015-04-13,12:24,five_cheese,L,veggie,18.5,Monday
14175,2015-04-13,12:24,pepperoni,S,classic,9.75,Monday
14176,2015-04-13,12:24,thai_ckn,L,chicken,20.75,Monday
14177,2015-04-13,12:29,sicilian,L,supreme,20.25,Monday
14178,2015-04-13,12:29,spinach_fet,M,veggie,16.0,Monday
14179,2015-04-13,12:29,spinach_fet,L,veggie,20.25,Monday
14180,2015-04-13,12:33,ital_cpcllo,M,classic,16.0,Monday
14181,2015-04-13,12:33,veggie_veg,M,veggie,16.0,Monday
14182,2015-04-13,12:33,mexicana,M,veggie,16.0,Monday
14183,2015-04-13,12:33,the_greek,XL,classic,25.5,Monday
14184,2015-04-13,12:33,spicy_ital,M,supreme,16.5,Monday
14185,2015-04-13,12:33,thai_ckn,S,chicken,12.75,Monday
14186,2015-04-13,12:33,southw_ckn,L,chicken,20.75,Monday
14187,2015-04-13,12:33,mexicana,L,veggie,20.25,Monday
14188,2015-04-13,12:33,peppr_salami,S,supreme,12.5,Monday
14189,2015-04-13,12:33,mediterraneo,L,veggie,20.25,Monday
14190,2015-04-13,12:36,prsc_argla,S,supreme,12.5,Monday
14191,2015-04-13,12:49,thai_ckn,L,chicken,20.75,Monday
14192,2015-04-13,13:00,spinach_supr,L,supreme,20.75,Monday
14193,2015-04-13,13:03,spinach_fet,M,veggie,16.0,Monday
14194,2015-04-13,13:14,four_cheese,M,veggie,14.75,Monday
14195,2015-04-13,13:14,veggie_veg,L,veggie,20.25,Monday
14196,2015-04-13,13:15,ckn_pesto,L,chicken,20.75,Monday
14197,2015-04-13,13:15,southw_ckn,L,chicken,20.75,Monday
14198,2015-04-13,13:17,mediterraneo,S,veggie,12.0,Monday
14199,2015-04-13,13:17,spin_pesto,L,veggie,20.75,Monday
14200,2015-04-13,13:24,mexicana,L,veggie,20.25,Monday
14201,2015-04-13,13:45,hawaiian,S,classic,10.5,Monday
14202,2015-04-13,13:45,four_cheese,L,veggie,17.95,Monday
14203,2015-04-13,13:45,peppr_salami,L,supreme,20.75,Monday
14204,2015-04-13,13:45,the_greek,M,classic,16.0,Monday
14205,2015-04-13,13:56,green_garden,S,veggie,12.0,Monday
14206,2015-04-13,13:57,big_meat,S,classic,12.0,Monday
14207,2015-04-13,13:57,four_cheese,M,veggie,14.75,Monday
14208,2015-04-13,13:57,napolitana,M,classic,16.0,Monday
14209,2015-04-13,13:59,classic_dlx,M,classic,16.0,Monday
14210,2015-04-13,14:03,veggie_veg,M,veggie,16.0,Monday
14211,2015-04-13,14:09,veggie_veg,L,veggie,20.25,Monday
14212,2015-04-13,14:14,hawaiian,S,classic,10.5,Monday
14213,2015-04-13,14:14,classic_dlx,S,classic,12.0,Monday
14214,2015-04-13,14:18,southw_ckn,L,chicken,20.75,Monday
14215,2015-04-13,14:18,sicilian,L,supreme,20.25,Monday
14216,2015-04-13,14:18,peppr_salami,L,supreme,20.75,Monday
14217,2015-04-13,14:18,brie_carre,S,supreme,23.65,Monday
14218,2015-04-13,14:21,calabrese,M,supreme,16.25,Monday
14219,2015-04-13,14:34,ital_veggie,M,veggie,16.75,Monday
14220,2015-04-13,14:34,cali_ckn,M,chicken,16.75,Monday
14221,2015-04-13,14:34,pepperoni,M,classic,12.5,Monday
14222,2015-04-13,14:34,thai_ckn,L,chicken,20.75,Monday
14223,2015-04-13,14:57,hawaiian,M,classic,13.25,Monday
14224,2015-04-13,15:06,thai_ckn,L,chicken,20.75,Monday
14225,2015-04-13,15:32,bbq_ckn,M,chicken,16.75,Monday
14226,2015-04-13,15:43,classic_dlx,L,classic,20.5,Monday
14227,2015-04-13,16:20,bbq_ckn,L,chicken,20.75,Monday
14228,2015-04-13,16:20,pep_msh_pep,M,classic,14.5,Monday
14229,2015-04-13,16:36,thai_ckn,S,chicken,12.75,Monday
14230,2015-04-13,16:36,calabrese,M,supreme,16.25,Monday
14231,2015-04-13,16:51,brie_carre,S,supreme,23.65,Monday
14232,2015-04-13,16:56,spin_pesto,M,veggie,16.5,Monday
14233,2015-04-13,17:06,pepperoni,M,classic,12.5,Monday
14234,2015-04-13,17:06,cali_ckn,M,chicken,16.75,Monday
14235,2015-04-13,17:13,hawaiian,S,classic,10.5,Monday
14236,2015-04-13,17:32,sicilian,M,supreme,16.25,Monday
14237,2015-04-13,17:32,spinach_supr,L,supreme,20.75,Monday
14238,2015-04-13,17:43,hawaiian,S,classic,10.5,Monday
14239,2015-04-13,17:43,the_greek,XL,classic,25.5,Monday
14240,2015-04-13,17:43,spicy_ital,L,supreme,20.75,Monday
14241,2015-04-13,17:44,mediterraneo,L,veggie,20.25,Monday
14242,2015-04-13,17:44,thai_ckn,L,chicken,20.75,Monday
14243,2015-04-13,17:44,classic_dlx,M,classic,16.0,Monday
14244,2015-04-13,17:52,spinach_fet,M,veggie,16.0,Monday
14245,2015-04-13,17:56,spin_pesto,M,veggie,16.5,Monday
14246,2015-04-13,17:56,napolitana,L,classic,20.5,Monday
14247,2015-04-13,17:58,cali_ckn,S,chicken,12.75,Monday
14248,2015-04-13,17:58,cali_ckn,M,chicken,16.75,Monday
14249,2015-04-13,18:06,spicy_ital,L,supreme,20.75,Monday
14250,2015-04-13,18:06,the_greek,L,classic,20.5,Monday
14251,2015-04-13,18:08,ital_cpcllo,M,classic,16.0,Monday
14252,2015-04-13,18:08,ckn_pesto,M,chicken,16.75,Monday
14253,2015-04-13,18:08,cali_ckn,L,chicken,20.75,Monday
14254,2015-04-13,18:08,spinach_fet,S,veggie,12.0,Monday
14255,2015-04-13,18:13,spicy_ital,L,supreme,20.75,Monday
14256,2015-04-13,18:13,classic_dlx,S,classic,12.0,Monday
14257,2015-04-13,18:16,soppressata,L,supreme,20.75,Monday
14258,2015-04-13,18:16,hawaiian,L,classic,16.5,Monday
14259,2015-04-13,18:21,cali_ckn,M,chicken,16.75,Monday
14260,2015-04-13,18:21,mexicana,S,veggie,12.0,Monday
14261,2015-04-13,18:24,ital_cpcllo,L,classic,20.5,Monday
14262,2015-04-13,18:24,peppr_salami,L,supreme,20.75,Monday
14263,2015-04-13,19:10,calabrese,L,supreme,20.25,Monday
14264,2015-04-13,19:17,southw_ckn,M,chicken,16.75,Monday
14265,2015-04-13,19:25,peppr_salami,L,supreme,20.75,Monday
14266,2015-04-13,19:25,spicy_ital,L,supreme,20.75,Monday
14267,2015-04-13,19:25,ckn_alfredo,M,chicken,16.75,Monday
14268,2015-04-13,19:33,hawaiian,S,classic,10.5,Monday
14269,2015-04-13,19:37,mediterraneo,L,veggie,20.25,Monday
14270,2015-04-13,19:46,hawaiian,L,classic,16.5,Monday
14271,2015-04-13,19:46,mediterraneo,S,veggie,12.0,Monday
14272,2015-04-13,19:46,southw_ckn,L,chicken,20.75,Monday
14273,2015-04-13,19:46,the_greek,L,classic,20.5,Monday
14274,2015-04-13,20:24,pepperoni,S,classic,9.75,Monday
14275,2015-04-13,20:24,bbq_ckn,L,chicken,20.75,Monday
14276,2015-04-13,20:49,napolitana,L,classic,20.5,Monday
14277,2015-04-13,20:49,soppressata,M,supreme,16.5,Monday
14278,2015-04-13,20:49,veggie_veg,S,veggie,12.0,Monday
14279,2015-04-13,20:49,cali_ckn,M,chicken,16.75,Monday
14280,2015-04-13,21:01,classic_dlx,S,classic,12.0,Monday
14281,2015-04-13,21:10,spinach_supr,L,supreme,20.75,Monday
14282,2015-04-13,21:10,cali_ckn,M,chicken,16.75,Monday
14283,2015-04-13,21:10,bbq_ckn,L,chicken,20.75,Monday
14284,2015-04-13,21:10,bbq_ckn,M,chicken,16.75,Monday
14285,2015-04-13,21:15,spin_pesto,S,veggie,12.5,Monday
14286,2015-04-13,21:15,the_greek,XXL,classic,35.95,Monday
14287,2015-04-13,21:15,pepperoni,L,classic,15.25,Monday
14288,2015-04-13,21:15,ckn_pesto,L,chicken,20.75,Monday
14289,2015-04-13,21:25,mexicana,L,veggie,20.25,Monday
14290,2015-04-13,21:25,southw_ckn,S,chicken,12.75,Monday
14291,2015-04-13,21:25,bbq_ckn,M,chicken,16.75,Monday
14292,2015-04-13,21:37,bbq_ckn,L,chicken,20.75,Monday
14293,2015-04-13,21:56,calabrese,M,supreme,16.25,Monday
14294,2015-04-14,11:18,peppr_salami,S,supreme,12.5,Tuesday
14295,2015-04-14,11:18,ital_supr,L,supreme,20.75,Tuesday
14296,2015-04-14,11:18,spinach_supr,M,supreme,16.5,Tuesday
14297,2015-04-14,11:18,four_cheese,L,veggie,17.95,Tuesday
14298,2015-04-14,12:00,spicy_ital,L,supreme,20.75,Tuesday
14299,2015-04-14,12:00,napolitana,L,classic,20.5,Tuesday
14300,2015-04-14,12:06,ckn_alfredo,M,chicken,16.75,Tuesday
14301,2015-04-14,12:06,ckn_pesto,S,chicken,12.75,Tuesday
14302,2015-04-14,12:06,the_greek,M,classic,16.0,Tuesday
14303,2015-04-14,12:06,four_cheese,M,veggie,14.75,Tuesday
14304,2015-04-14,12:06,sicilian,M,supreme,16.25,Tuesday
14305,2015-04-14,12:10,classic_dlx,L,classic,20.5,Tuesday
14306,2015-04-14,12:19,mexicana,S,veggie,12.0,Tuesday
14307,2015-04-14,12:19,pepperoni,M,classic,12.5,Tuesday
14308,2015-04-14,12:20,pepperoni,M,classic,12.5,Tuesday
14309,2015-04-14,12:21,mexicana,L,veggie,20.25,Tuesday
14310,2015-04-14,12:26,sicilian,L,supreme,20.25,Tuesday
14311,2015-04-14,12:26,mediterraneo,L,veggie,20.25,Tuesday
14312,2015-04-14,12:26,spinach_fet,L,veggie,20.25,Tuesday
14313,2015-04-14,12:26,pepperoni,L,classic,15.25,Tuesday
14314,2015-04-14,12:26,bbq_ckn,S,chicken,12.75,Tuesday
14315,2015-04-14,12:26,hawaiian,M,classic,13.25,Tuesday
14316,2015-04-14,12:26,classic_dlx,L,classic,20.5,Tuesday
14317,2015-04-14,12:26,sicilian,S,supreme,12.25,Tuesday
14318,2015-04-14,12:26,the_greek,M,classic,16.0,Tuesday
14319,2015-04-14,12:26,veggie_veg,S,veggie,12.0,Tuesday
14320,2015-04-14,12:26,cali_ckn,L,chicken,20.75,Tuesday
14321,2015-04-14,12:26,brie_carre,S,supreme,23.65,Tuesday
14322,2015-04-14,12:36,classic_dlx,L,classic,20.5,Tuesday
14323,2015-04-14,12:36,thai_ckn,L,chicken,20.75,Tuesday
14324,2015-04-14,12:36,ital_cpcllo,M,classic,16.0,Tuesday
14325,2015-04-14,12:36,pepperoni,S,classic,9.75,Tuesday
14326,2015-04-14,12:36,pepperoni,L,classic,15.25,Tuesday
14327,2015-04-14,12:38,soppressata,L,supreme,20.75,Tuesday
14328,2015-04-14,12:38,spinach_fet,M,veggie,16.0,Tuesday
14329,2015-04-14,12:45,soppressata,S,supreme,12.5,Tuesday
14330,2015-04-14,12:46,spin_pesto,L,veggie,20.75,Tuesday
14331,2015-04-14,12:52,cali_ckn,M,chicken,16.75,Tuesday
14332,2015-04-14,12:52,classic_dlx,S,classic,12.0,Tuesday
14333,2015-04-14,12:54,pepperoni,L,classic,15.25,Tuesday
14334,2015-04-14,12:54,spin_pesto,L,veggie,20.75,Tuesday
14335,2015-04-14,12:54,pep_msh_pep,L,classic,17.5,Tuesday
14336,2015-04-14,12:54,spinach_supr,M,supreme,16.5,Tuesday
14337,2015-04-14,12:54,pepperoni,S,classic,9.75,Tuesday
14338,2015-04-14,12:54,big_meat,S,classic,12.0,Tuesday
14339,2015-04-14,12:54,veggie_veg,S,veggie,12.0,Tuesday
14340,2015-04-14,12:54,pepperoni,M,classic,12.5,Tuesday
14341,2015-04-14,13:14,southw_ckn,L,chicken,20.75,Tuesday
14342,2015-04-14,13:14,ital_supr,M,supreme,16.5,Tuesday
14343,2015-04-14,13:14,ital_cpcllo,L,classic,20.5,Tuesday
14344,2015-04-14,13:14,four_cheese,M,veggie,14.75,Tuesday
14345,2015-04-14,13:14,cali_ckn,L,chicken,20.75,Tuesday
14346,2015-04-14,13:14,bbq_ckn,L,chicken,20.75,Tuesday
14347,2015-04-14,13:14,bbq_ckn,M,chicken,16.75,Tuesday
14348,2015-04-14,13:14,calabrese,L,supreme,20.25,Tuesday
14349,2015-04-14,13:14,bbq_ckn,L,chicken,20.75,Tuesday
14350,2015-04-14,13:14,thai_ckn,L,chicken,20.75,Tuesday
14351,2015-04-14,13:14,ital_supr,L,supreme,20.75,Tuesday
14352,2015-04-14,13:14,peppr_salami,L,supreme,20.75,Tuesday
14353,2015-04-14,13:14,ital_supr,S,supreme,12.5,Tuesday
14354,2015-04-14,13:14,peppr_salami,L,supreme,20.75,Tuesday
14355,2015-04-14,13:14,ckn_alfredo,M,chicken,16.75,Tuesday
14356,2015-04-14,13:22,sicilian,L,supreme,20.25,Tuesday
14357,2015-04-14,13:22,southw_ckn,L,chicken,20.75,Tuesday
14358,2015-04-14,13:22,hawaiian,M,classic,13.25,Tuesday
14359,2015-04-14,13:32,southw_ckn,L,chicken,20.75,Tuesday
14360,2015-04-14,14:00,hawaiian,L,classic,16.5,Tuesday
14361,2015-04-14,14:00,the_greek,XL,classic,25.5,Tuesday
14362,2015-04-14,14:08,prsc_argla,M,supreme,16.5,Tuesday
14363,2015-04-14,14:08,hawaiian,S,classic,10.5,Tuesday
14364,2015-04-14,14:08,sicilian,L,supreme,20.25,Tuesday
14365,2015-04-14,15:00,soppressata,L,supreme,20.75,Tuesday
14366,2015-04-14,15:05,classic_dlx,S,classic,12.0,Tuesday
14367,2015-04-14,15:05,four_cheese,L,veggie,17.95,Tuesday
14368,2015-04-14,15:26,spicy_ital,L,supreme,20.75,Tuesday
14369,2015-04-14,15:26,classic_dlx,S,classic,12.0,Tuesday
14370,2015-04-14,15:26,classic_dlx,L,classic,20.5,Tuesday
14371,2015-04-14,15:26,spicy_ital,L,supreme,20.75,Tuesday
14372,2015-04-14,15:33,pep_msh_pep,M,classic,14.5,Tuesday
14373,2015-04-14,15:51,the_greek,L,classic,20.5,Tuesday
14374,2015-04-14,15:51,classic_dlx,S,classic,12.0,Tuesday
14375,2015-04-14,15:51,five_cheese,L,veggie,18.5,Tuesday
14376,2015-04-14,15:52,veggie_veg,M,veggie,16.0,Tuesday
14377,2015-04-14,15:52,five_cheese,L,veggie,18.5,Tuesday
14378,2015-04-14,15:52,hawaiian,L,classic,16.5,Tuesday
14379,2015-04-14,15:52,soppressata,M,supreme,16.5,Tuesday
14380,2015-04-14,16:15,ital_veggie,M,veggie,16.75,Tuesday
14381,2015-04-14,16:43,classic_dlx,L,classic,20.5,Tuesday
14382,2015-04-14,16:43,four_cheese,L,veggie,17.95,Tuesday
14383,2015-04-14,16:43,cali_ckn,M,chicken,16.75,Tuesday
14384,2015-04-14,16:43,four_cheese,L,veggie,17.95,Tuesday
14385,2015-04-14,16:50,hawaiian,L,classic,16.5,Tuesday
14386,2015-04-14,16:58,thai_ckn,L,chicken,20.75,Tuesday
14387,2015-04-14,16:58,mexicana,L,veggie,20.25,Tuesday
14388,2015-04-14,17:29,sicilian,M,supreme,16.25,Tuesday
14389,2015-04-14,17:29,spinach_fet,M,veggie,16.0,Tuesday
14390,2015-04-14,17:43,classic_dlx,L,classic,20.5,Tuesday
14391,2015-04-14,17:43,napolitana,S,classic,12.0,Tuesday
14392,2015-04-14,18:02,big_meat,S,classic,12.0,Tuesday
14393,2015-04-14,18:02,classic_dlx,L,classic,20.5,Tuesday
14394,2015-04-14,18:02,spicy_ital,L,supreme,20.75,Tuesday
14395,2015-04-14,18:02,bbq_ckn,S,chicken,12.75,Tuesday
14396,2015-04-14,18:03,cali_ckn,M,chicken,16.75,Tuesday
14397,2015-04-14,18:33,spinach_fet,M,veggie,16.0,Tuesday
14398,2015-04-14,18:33,the_greek,XL,classic,25.5,Tuesday
14399,2015-04-14,18:33,classic_dlx,S,classic,12.0,Tuesday
14400,2015-04-14,18:33,napolitana,S,classic,12.0,Tuesday
14401,2015-04-14,18:35,sicilian,L,supreme,20.25,Tuesday
14402,2015-04-14,18:37,cali_ckn,S,chicken,12.75,Tuesday
14403,2015-04-14,18:37,ital_veggie,S,veggie,12.75,Tuesday
14404,2015-04-14,18:37,peppr_salami,L,supreme,20.75,Tuesday
14405,2015-04-14,18:37,five_cheese,L,veggie,18.5,Tuesday
14406,2015-04-14,18:54,ital_cpcllo,M,classic,16.0,Tuesday
14407,2015-04-14,19:08,ital_veggie,M,veggie,16.75,Tuesday
14408,2015-04-14,19:08,five_cheese,L,veggie,18.5,Tuesday
14409,2015-04-14,19:08,sicilian,L,supreme,20.25,Tuesday
14410,2015-04-14,19:08,cali_ckn,M,chicken,16.75,Tuesday
14411,2015-04-14,19:12,prsc_argla,S,supreme,12.5,Tuesday
14412,2015-04-14,19:13,classic_dlx,M,classic,16.0,Tuesday
14413,2015-04-14,19:13,southw_ckn,S,chicken,12.75,Tuesday
14414,2015-04-14,19:13,the_greek,L,classic,20.5,Tuesday
14415,2015-04-14,19:13,napolitana,S,classic,12.0,Tuesday
14416,2015-04-14,19:13,mediterraneo,M,veggie,16.0,Tuesday
14417,2015-04-14,19:13,southw_ckn,S,chicken,12.75,Tuesday
14418,2015-04-14,19:13,ital_supr,S,supreme,12.5,Tuesday
14419,2015-04-14,19:13,calabrese,M,supreme,16.25,Tuesday
14420,2015-04-14,20:10,peppr_salami,L,supreme,20.75,Tuesday
14421,2015-04-14,20:10,bbq_ckn,L,chicken,20.75,Tuesday
14422,2015-04-14,20:10,ital_supr,S,supreme,12.5,Tuesday
14423,2015-04-14,20:10,the_greek,XL,classic,25.5,Tuesday
14424,2015-04-14,20:56,thai_ckn,L,chicken,20.75,Tuesday
14425,2015-04-14,20:56,pepperoni,M,classic,12.5,Tuesday
14426,2015-04-14,21:01,the_greek,M,classic,16.0,Tuesday
14427,2015-04-14,21:01,green_garden,S,veggie,12.0,Tuesday
14428,2015-04-14,21:01,the_greek,XL,classic,25.5,Tuesday
14429,2015-04-14,21:01,mexicana,L,veggie,20.25,Tuesday
14430,2015-04-14,21:03,napolitana,L,classic,20.5,Tuesday
14431,2015-04-14,21:03,thai_ckn,L,chicken,20.75,Tuesday
14432,2015-04-14,21:03,veggie_veg,M,veggie,16.0,Tuesday
14433,2015-04-14,21:26,ital_supr,M,supreme,16.5,Tuesday
14434,2015-04-14,21:26,ital_supr,M,supreme,16.5,Tuesday
14435,2015-04-14,21:34,spicy_ital,S,supreme,12.5,Tuesday
14436,2015-04-14,21:53,mexicana,M,veggie,16.0,Tuesday
14437,2015-04-14,21:53,thai_ckn,L,chicken,20.75,Tuesday
14438,2015-04-14,21:53,classic_dlx,L,classic,20.5,Tuesday
14439,2015-04-14,22:22,ital_supr,L,supreme,20.75,Tuesday
14440,2015-04-15,11:42,spinach_supr,M,supreme,16.5,Wednesday
14441,2015-04-15,11:42,thai_ckn,S,chicken,12.75,Wednesday
14442,2015-04-15,11:42,veggie_veg,S,veggie,12.0,Wednesday
14443,2015-04-15,11:47,big_meat,S,classic,12.0,Wednesday
14444,2015-04-15,11:47,four_cheese,L,veggie,17.95,Wednesday
14445,2015-04-15,11:47,spicy_ital,L,supreme,20.75,Wednesday
14446,2015-04-15,11:51,ital_supr,S,supreme,12.5,Wednesday
14447,2015-04-15,11:52,green_garden,S,veggie,12.0,Wednesday
14448,2015-04-15,11:52,thai_ckn,M,chicken,16.75,Wednesday
14449,2015-04-15,11:52,big_meat,S,classic,12.0,Wednesday
14450,2015-04-15,11:52,southw_ckn,L,chicken,20.75,Wednesday
14451,2015-04-15,11:52,classic_dlx,M,classic,16.0,Wednesday
14452,2015-04-15,11:55,four_cheese,L,veggie,17.95,Wednesday
14453,2015-04-15,11:55,hawaiian,S,classic,10.5,Wednesday
14454,2015-04-15,11:55,thai_ckn,M,chicken,16.75,Wednesday
14455,2015-04-15,11:55,green_garden,S,veggie,12.0,Wednesday
14456,2015-04-15,11:55,spinach_fet,M,veggie,16.0,Wednesday
14457,2015-04-15,11:55,calabrese,L,supreme,20.25,Wednesday
14458,2015-04-15,12:14,pepperoni,L,classic,15.25,Wednesday
14459,2015-04-15,12:16,classic_dlx,M,classic,16.0,Wednesday
14460,2015-04-15,12:16,hawaiian,S,classic,10.5,Wednesday
14461,2015-04-15,12:17,bbq_ckn,S,chicken,12.75,Wednesday
14462,2015-04-15,12:17,ital_supr,L,supreme,20.75,Wednesday
14463,2015-04-15,12:17,pep_msh_pep,S,classic,11.0,Wednesday
14464,2015-04-15,12:17,hawaiian,M,classic,13.25,Wednesday
14465,2015-04-15,12:30,bbq_ckn,L,chicken,20.75,Wednesday
14466,2015-04-15,12:35,ital_cpcllo,L,classic,20.5,Wednesday
14467,2015-04-15,12:35,veggie_veg,L,veggie,20.25,Wednesday
14468,2015-04-15,12:38,classic_dlx,S,classic,12.0,Wednesday
14469,2015-04-15,13:00,spinach_supr,L,supreme,20.75,Wednesday
14470,2015-04-15,13:00,mexicana,M,veggie,16.0,Wednesday
14471,2015-04-15,13:00,veggie_veg,S,veggie,12.0,Wednesday
14472,2015-04-15,13:00,spinach_supr,S,supreme,12.5,Wednesday
14473,2015-04-15,13:07,spin_pesto,M,veggie,16.5,Wednesday
14474,2015-04-15,13:07,bbq_ckn,L,chicken,20.75,Wednesday
14475,2015-04-15,13:07,pepperoni,M,classic,12.5,Wednesday
14476,2015-04-15,13:07,soppressata,L,supreme,20.75,Wednesday
14477,2015-04-15,13:08,four_cheese,M,veggie,14.75,Wednesday
14478,2015-04-15,13:08,classic_dlx,L,classic,20.5,Wednesday
14479,2015-04-15,13:13,the_greek,XL,classic,25.5,Wednesday
14480,2015-04-15,13:13,spin_pesto,S,veggie,12.5,Wednesday
14481,2015-04-15,13:17,four_cheese,L,veggie,17.95,Wednesday
14482,2015-04-15,13:38,the_greek,M,classic,16.0,Wednesday
14483,2015-04-15,13:38,ital_cpcllo,M,classic,16.0,Wednesday
14484,2015-04-15,13:38,the_greek,XL,classic,25.5,Wednesday
14485,2015-04-15,13:56,five_cheese,L,veggie,18.5,Wednesday
14486,2015-04-15,13:56,sicilian,M,supreme,16.25,Wednesday
14487,2015-04-15,13:58,ital_supr,S,supreme,12.5,Wednesday
14488,2015-04-15,13:58,mediterraneo,M,veggie,16.0,Wednesday
14489,2015-04-15,13:58,ital_cpcllo,L,classic,20.5,Wednesday
14490,2015-04-15,13:58,ital_supr,L,supreme,20.75,Wednesday
14491,2015-04-15,13:58,ckn_alfredo,M,chicken,16.75,Wednesday
14492,2015-04-15,13:58,five_cheese,L,veggie,18.5,Wednesday
14493,2015-04-15,13:58,napolitana,M,classic,16.0,Wednesday
14494,2015-04-15,13:58,pep_msh_pep,S,classic,11.0,Wednesday
14495,2015-04-15,13:58,cali_ckn,L,chicken,20.75,Wednesday
14496,2015-04-15,13:58,mediterraneo,M,veggie,16.0,Wednesday
14497,2015-04-15,13:58,thai_ckn,L,chicken,20.75,Wednesday
14498,2015-04-15,13:58,spinach_fet,M,veggie,16.0,Wednesday
14499,2015-04-15,14:00,peppr_salami,L,supreme,20.75,Wednesday
14500,2015-04-15,14:00,sicilian,S,supreme,12.25,Wednesday
14501,2015-04-15,14:19,the_greek,S,classic,12.0,Wednesday
14502,2015-04-15,14:19,hawaiian,S,classic,10.5,Wednesday
14503,2015-04-15,14:19,soppressata,S,supreme,12.5,Wednesday
14504,2015-04-15,14:22,napolitana,S,classic,12.0,Wednesday
14505,2015-04-15,14:22,spinach_fet,S,veggie,12.0,Wednesday
14506,2015-04-15,14:25,sicilian,S,supreme,12.25,Wednesday
14507,2015-04-15,15:21,classic_dlx,L,classic,20.5,Wednesday
14508,2015-04-15,15:21,pep_msh_pep,L,classic,17.5,Wednesday
